account_id,customer_id,account_type,account_status,open_date,current_balance,currency,credit_limit
70c06934-edde-412c-8b21-c61d9899115d,2193f18e-2cd1-4444-b6aa-8aefd9c9f9d9,credit card,active,2024-06-24,23739.19,INR,23909.8
3801c04d-b1a8-4514-987c-da18b5d8122e,42c8e4d3-58dd-414a-8b63-186b81dda388,checking,dormant,2023-06-18,17858.08,USD,0.0
f2a80ba7-a2ee-442a-a909-ecf5c06353f8,42c8e4d3-58dd-414a-8b63-186b81dda388,credit card,active,2021-05-24,21137.73,USD,18940.1
42f2df10-b121-4d46-83a7-1722e98f8e01,e3bff05f-2708-42c3-a15b-e863f23475d4,credit card,dormant,2024-06-27,75479.07,INR,35859.58
462406de-8585-41bc-aadb-7e995571e386,e3bff05f-2708-42c3-a15b-e863f23475d4,savings,active,2018-12-07,14029.1,INR,0.0
4fe7a373-32da-4cd5-9da3-b77646a5fa3f,e3bff05f-2708-42c3-a15b-e863f23475d4,loan,active,2018-04-10,85116.32,INR,0.0
fa6f6d7d-a177-4342-a162-90d554305ad1,e42e061e-fb49-4fb8-bfaa-faf27fbc118e,credit card,closed,2024-07-20,17295.19,USD,4118.92
d34323bb-58ce-4e08-884a-c11d778d51cd,e42e061e-fb49-4fb8-bfaa-faf27fbc118e,loan,dormant,2024-07-06,42062.8,USD,0.0
2e129a8d-87c6-49b2-b3b3-e3ebde3ab48a,e42e061e-fb49-4fb8-bfaa-faf27fbc118e,checking,dormant,2024-04-03,9842.2,USD,0.0
73070d75-f35b-40c4-a4a2-f86409ee456a,392e1b53-66ea-49a4-b0a0-bc464e3acea5,loan,dormant,2015-12-05,60.99,GBP,0.0
90761c43-c6c2-4873-8db9-4a01bf5d7e4c,392e1b53-66ea-49a4-b0a0-bc464e3acea5,credit card,closed,2017-09-11,5190.4,GBP,39434.45
80a67dcc-834d-4fbd-bb50-1b0e4e2b519c,8d81c3a5-c8b3-47c7-9b36-c9f5d87e9aba,loan,dormant,2018-10-09,80628.94,JPY,0.0
f4767371-788e-4661-86a7-cc698893d480,8d81c3a5-c8b3-47c7-9b36-c9f5d87e9aba,credit card,active,2019-12-18,2105.66,JPY,10749.9
870b4dae-7e37-49a8-9e8f-9138e634bc06,49615379-b4e8-478d-9996-8b8febf0f96a,savings,closed,2019-01-03,22147.77,USD,0.0
f8040daa-f686-4315-8f64-50f9e4d4e74c,49615379-b4e8-478d-9996-8b8febf0f96a,checking,active,2018-03-21,95019.44,USD,0.0
d0039bb8-7cd3-491b-91c0-77c344f93acb,49615379-b4e8-478d-9996-8b8febf0f96a,savings,active,2021-03-10,18747.36,USD,0.0
30918c25-cea0-488d-97cd-188a91ab254d,b134c5b4-74db-4e8e-ab93-8da9544b6a33,credit card,dormant,2016-03-23,33890.14,EUR,31397.53
64f35d02-6846-4a46-b2cc-834f74ffdeeb,13cf1bd8-8d22-4f95-831b-60d545981f11,credit card,dormant,2024-07-02,57700.31,EUR,38167.95
bed5c9e6-1013-4428-8c7c-32a7fe573ac3,13cf1bd8-8d22-4f95-831b-60d545981f11,loan,closed,2024-08-10,79533.57,EUR,0.0
989c385f-460f-47a2-b908-854b5b51525f,13cf1bd8-8d22-4f95-831b-60d545981f11,credit card,active,2024-07-20,88622.8,EUR,3975.64
dac35e91-5944-4afd-b0ff-6d01968567a2,378fe451-9450-4522-b4f7-47bd6e7b22a7,checking,dormant,2024-03-12,6367.62,EUR,0.0
5219c54d-aca6-4ea4-b5c5-daa78dacdff9,1b5b522b-28e1-427c-a499-a4d38631bac0,checking,closed,2024-05-15,24673.26,INR,0.0
eaa01065-1792-4d45-be19-d82005ff215f,1b5b522b-28e1-427c-a499-a4d38631bac0,credit card,dormant,2019-12-02,73899.95,INR,13271.86
dab43aef-a4b0-465a-95ca-775d2ed28102,ac1334cd-82fb-4d12-80f5-8744c1be6283,credit card,dormant,2023-08-08,1642.84,GBP,42209.4
d6a911a3-bd95-4377-83ea-5a43bbfadb83,ac1334cd-82fb-4d12-80f5-8744c1be6283,credit card,dormant,2019-08-19,44787.51,GBP,41614.8
f32ff712-c918-432c-bb4d-4e6cf45620ef,ac1334cd-82fb-4d12-80f5-8744c1be6283,checking,active,2020-11-04,9902.74,GBP,0.0
1b51e70f-3645-4dd7-b406-9561ec016f83,f862eb23-7d85-402c-ad4e-248df535233d,credit card,active,2018-01-19,87508.37,EUR,23907.54
bfbac44a-9cd8-41b8-8297-bc4b8aec7eed,f862eb23-7d85-402c-ad4e-248df535233d,loan,dormant,2022-06-04,21722.81,EUR,0.0
75dde9f1-90a2-47ea-b70c-fcf2c87040da,f862eb23-7d85-402c-ad4e-248df535233d,savings,closed,2021-02-13,17753.93,EUR,0.0
97b10ffd-ba71-4fbf-9221-e20a569e3ffe,51877c5d-dcaa-417f-a6d0-0c36e37caa8e,credit card,active,2023-02-12,16704.72,INR,15750.39
e6d7ebbe-3f56-41ff-9254-3c10601ce388,51877c5d-dcaa-417f-a6d0-0c36e37caa8e,credit card,dormant,2023-08-26,27886.21,INR,22350.01
787e1767-33fb-42b6-a398-4c59d9ab2a2f,51877c5d-dcaa-417f-a6d0-0c36e37caa8e,savings,dormant,2022-10-24,76703.03,INR,0.0
e4461f19-2cf4-4126-9169-eb901b8bf319,6439b312-5790-4863-957c-79faa460ac7b,loan,active,2021-02-17,29200.76,INR,0.0
375efbbd-2a89-450e-9521-9aaa30071b2f,6439b312-5790-4863-957c-79faa460ac7b,checking,active,2023-07-06,78310.14,INR,0.0
be06614b-1bf7-4967-8acb-4814394f313c,6439b312-5790-4863-957c-79faa460ac7b,checking,active,2018-04-18,58328.36,INR,0.0
c7ea05d1-c1d3-4149-b7cb-a8e67966d622,0af92fba-93a1-4910-a43c-ae206aed44e6,savings,active,2020-08-24,15928.2,GBP,0.0
14ae3a6d-a333-43b6-aa85-4cbb939b0b37,0af92fba-93a1-4910-a43c-ae206aed44e6,savings,active,2022-01-29,1977.31,GBP,0.0
3dccd1f6-145a-4413-a9ed-d0ab094bfd17,86c13870-9f25-4eea-8d99-c3a17a31a10b,loan,dormant,2019-07-22,6045.41,INR,0.0
f570a4ee-31f7-42f4-b8f4-ae0e34ae9257,a79c835e-5159-4cab-869c-8c3ed5ab2c63,credit card,closed,2022-12-31,38445.02,USD,22052.91
99ac3347-a122-4cd2-94eb-8f8cb89a1bdc,a79c835e-5159-4cab-869c-8c3ed5ab2c63,savings,closed,2023-01-17,83311.47,USD,0.0
cb0d7447-532a-49c1-8043-d9ecadbbefb5,508df581-67f7-4785-a426-63d3545a4d8f,loan,closed,2023-02-11,90414.22,JPY,0.0
75612e26-5d6a-463e-baf4-79f841b2c316,508df581-67f7-4785-a426-63d3545a4d8f,checking,dormant,2021-05-17,14253.22,JPY,0.0
b8fb22e6-6beb-41c2-aa5c-4d38600eefe9,508df581-67f7-4785-a426-63d3545a4d8f,credit card,closed,2021-03-15,33122.04,JPY,45543.21
d0ecfb85-b4b8-4e9d-89a3-fd6a25451a80,6e75c896-9dec-4ce3-9e37-07aac4283fe9,loan,dormant,2021-02-03,43320.23,USD,0.0
cdb95eae-ffbe-43c5-a915-b78c20fb41a1,6e75c896-9dec-4ce3-9e37-07aac4283fe9,savings,dormant,2024-07-09,394.89,USD,0.0
1cfd6fe7-1ffe-4e2b-a1d4-68e52851b7f6,c0270258-6d18-4fdc-beba-8693d4a46ebe,credit card,closed,2019-12-01,44271.73,JPY,47365.6
3d320b90-8740-4e02-93bd-37035db5721c,d9cafef8-bf65-4eb5-96ff-362b1f1e150b,checking,active,2023-01-31,85507.0,EUR,0.0
f931d668-6b82-4267-a3bb-00eca9d21eed,cf138f92-b1ef-4090-91cb-45db60c6769d,credit card,closed,2023-04-25,16122.1,INR,1014.99
134a5b04-d8e8-44c1-9c82-bdccbea3c6c2,cf138f92-b1ef-4090-91cb-45db60c6769d,savings,dormant,2024-08-06,42855.65,INR,0.0
2db1ee57-55d4-4d39-94e0-b6169eada1f9,5bb165fe-a4ea-4601-990f-88b8522c7d57,credit card,closed,2019-10-17,12780.25,USD,47823.69
c1d02f63-5d3f-4bb7-b5b5-b122eb21edf8,5bb165fe-a4ea-4601-990f-88b8522c7d57,loan,dormant,2023-12-27,12236.88,USD,0.0
5895360d-cf09-45f6-9a42-1b038a106cd0,5bb165fe-a4ea-4601-990f-88b8522c7d57,loan,dormant,2018-06-26,18694.16,USD,0.0
719d0a04-3650-44e9-8afd-5fcc011772c8,407eff76-a63b-4e13-b91c-da644d9885b4,loan,active,2019-01-02,77533.31,JPY,0.0
8b72acb9-a06e-4d59-9acc-68ca96a32e42,407eff76-a63b-4e13-b91c-da644d9885b4,checking,active,2020-07-27,51516.06,JPY,0.0
f135464c-16cd-4cd3-88e4-e8f7874f5b53,407eff76-a63b-4e13-b91c-da644d9885b4,savings,closed,2022-02-26,62538.22,JPY,0.0
1a6fa573-305b-48e1-ae3b-13f7e8461a3b,5a24bdf9-c214-476a-871e-2627093b48f6,loan,active,2023-05-30,84279.51,EUR,0.0
17b220f9-a3b1-4a03-b4ed-dc68ec2940cf,5a24bdf9-c214-476a-871e-2627093b48f6,credit card,dormant,2018-09-19,78352.15,EUR,20101.67
ac6424a1-a474-4f26-bad1-b7d24dea5883,5a24bdf9-c214-476a-871e-2627093b48f6,checking,closed,2022-11-16,42035.51,EUR,0.0
72211b8e-0e8e-4526-b2cf-b872a9a9fd04,41dc694a-804f-4fc0-8a49-333ab22a70fe,credit card,active,2022-06-15,37130.97,INR,1197.32
a74a15be-74e5-40f9-acca-4f6cedfca53b,2327d941-e827-4fa9-bff1-f027a702ccc2,checking,closed,2023-02-18,2740.23,USD,0.0
29dfb5b5-2b13-4f82-9964-48958a38cf60,70eb104c-0329-4309-b4c5-9aa07c42e44d,loan,dormant,2024-06-24,14535.52,EUR,0.0
f2c63d23-8855-48ac-94bf-69db1ece4ae1,70eb104c-0329-4309-b4c5-9aa07c42e44d,savings,dormant,2024-02-19,63928.97,EUR,0.0
9494dd75-ccc2-45a8-9a65-98706dd0242b,cfd3eee9-d3cf-40e1-957a-e70ab4f5d8bc,loan,closed,2024-05-21,46957.58,USD,0.0
82cdd24b-bd75-4b5e-a79a-7cd3cb4afa46,cfd3eee9-d3cf-40e1-957a-e70ab4f5d8bc,credit card,closed,2023-12-04,82047.01,USD,18123.22
0ddec9e5-5f28-4535-8c84-66e599188fd1,cd84bce4-05a3-4698-b70a-22c8d36d8e3f,credit card,active,2022-12-07,9463.52,INR,15773.46
bda9280b-44dc-489c-8e4b-6c0bbdb08bb8,cd84bce4-05a3-4698-b70a-22c8d36d8e3f,checking,dormant,2022-04-18,26258.77,INR,0.0
7b83defd-7619-4013-9c07-fbdb429ffe4e,2bb30145-e743-4220-bd1a-fa4b41a7bcd0,loan,closed,2021-02-14,81481.42,USD,0.0
4f0e4575-d726-4381-94e8-d75d658e020a,2bb30145-e743-4220-bd1a-fa4b41a7bcd0,credit card,active,2024-03-21,11845.93,USD,32003.58
a433562c-3555-40cc-a711-2a531c178a38,2bb30145-e743-4220-bd1a-fa4b41a7bcd0,credit card,active,2022-02-07,50943.53,USD,40083.6
e7493d74-806a-4ad7-9a5c-704f9608c9fa,171aa5b0-7d45-4579-9267-65ffe80f8046,savings,active,2023-10-30,95823.76,EUR,0.0
2800f529-634f-44f8-a7db-2d76a2b91c3c,171aa5b0-7d45-4579-9267-65ffe80f8046,savings,dormant,2024-02-28,42024.35,EUR,0.0
c1213514-b542-4920-a31a-76192bdd2ec5,695dd4f0-463d-4d0d-8f77-947babfc4b0b,loan,active,2022-11-14,6436.0,INR,0.0
2a55b25a-2567-4310-84d5-fa006710852b,695dd4f0-463d-4d0d-8f77-947babfc4b0b,savings,active,2023-12-21,79435.83,INR,0.0
bf541f01-4fa0-485e-bd47-d4860e397c39,695dd4f0-463d-4d0d-8f77-947babfc4b0b,credit card,dormant,2024-04-15,89124.31,INR,42781.21
4ca061b4-da94-4700-969d-86b20eb75fa3,219d5c81-8c9d-4147-8714-12a039bf2185,savings,dormant,2024-05-04,46256.29,INR,0.0
d7cdbbe9-24aa-4eee-85c7-837f2c5c2399,cb45c4f9-275c-4309-976b-3c3f19c36cbd,loan,dormant,2018-08-23,5707.3,INR,0.0
241fb39c-44e7-4015-9250-26ec95e7bc39,1b540f97-d02d-471f-bafa-3ad6d41ce44a,savings,dormant,2022-06-08,83185.38,EUR,0.0
e2064bb9-234b-4928-9779-8e3958fb48de,747a12d8-60db-4f2f-b643-e13157628403,credit card,active,2017-07-17,74573.28,JPY,22441.25
a6018188-686f-4a3f-8776-bf3d82b1d650,747a12d8-60db-4f2f-b643-e13157628403,savings,dormant,2021-08-28,90325.05,JPY,0.0
7159edf6-be2d-4e3b-8883-357566f0cf14,ac368a77-22e0-4782-8d3a-52a81e138b9b,loan,active,2017-01-19,60671.4,EUR,0.0
0bdf772e-6fc2-42bb-a648-1ab4db86a859,ac368a77-22e0-4782-8d3a-52a81e138b9b,savings,dormant,2017-03-29,28942.61,EUR,0.0
3e1ecba3-b76c-4f97-8dc9-7f227280bec2,ac368a77-22e0-4782-8d3a-52a81e138b9b,checking,closed,2016-12-12,94632.05,EUR,0.0
af6dfdb1-5c08-4fcb-8261-facfd47faa95,22dc85c2-efb5-469e-9689-fc48c7e45aef,loan,dormant,2022-05-09,84502.21,EUR,0.0
ea4b4557-f875-40b7-99bb-afb1ac1ca71f,aa2a3fe1-240c-4b72-99e8-86a90810c8be,credit card,dormant,2021-07-18,19114.96,EUR,7768.0
7542b6ab-812a-4392-baa9-7df7f96a9e69,aa2a3fe1-240c-4b72-99e8-86a90810c8be,credit card,dormant,2023-03-29,97629.74,EUR,3496.1
d2ba13a5-3f0e-4244-9043-c9eae36c4011,aa2a3fe1-240c-4b72-99e8-86a90810c8be,checking,dormant,2018-07-10,60433.27,EUR,0.0
26013416-6013-4c09-9d21-d0e3ba56076e,84acbe24-24ec-496f-accc-11b55ae78eec,credit card,active,2024-01-29,5523.79,INR,5305.17
bffe61e5-8c43-4d18-a70e-e36c9fddf906,84acbe24-24ec-496f-accc-11b55ae78eec,checking,closed,2022-02-19,84242.87,INR,0.0
1df6ceeb-7b57-4be5-931e-9d11ea5087be,474593de-7a2b-49e4-95fc-980a9a71253c,loan,closed,2021-11-21,48839.81,JPY,0.0
4ac41f25-f838-4d22-bf0f-ea0f727b497a,474593de-7a2b-49e4-95fc-980a9a71253c,credit card,active,2023-11-12,67265.03,JPY,35293.35
f59bbda1-0bb8-4e19-b6b6-66ba90b07ae6,55d06261-10a7-4ff9-9829-75da28648b0e,loan,closed,2022-11-27,24359.91,JPY,0.0
52854c79-161b-4b54-a304-6fd5168b0947,8320558e-a228-49e7-a66a-a1a0e22b07df,loan,active,2017-04-16,36154.92,JPY,0.0
1354ce61-0930-4a1b-a541-b271bad58fd2,8320558e-a228-49e7-a66a-a1a0e22b07df,checking,closed,2024-01-06,58084.8,JPY,0.0
87da9cce-a490-4f38-b1a5-58c1658c691e,8320558e-a228-49e7-a66a-a1a0e22b07df,credit card,active,2023-11-03,52939.29,JPY,25743.28
2b8de59f-248a-4398-9ed4-e21cff4ca6a2,35769ac5-099d-4d87-93f6-72dfb4f748bd,loan,dormant,2024-07-06,66844.87,USD,0.0
985ff6b3-7141-49a3-9dbe-7b1c02b4a86b,35769ac5-099d-4d87-93f6-72dfb4f748bd,checking,active,2023-12-12,82686.05,USD,0.0
bae39135-655f-4c50-bed5-e2d68a4ac16f,35769ac5-099d-4d87-93f6-72dfb4f748bd,savings,active,2024-01-06,72119.97,USD,0.0
bf51054f-a9ce-485b-b24e-b3c919bea356,16401df5-6951-4ad4-bc74-2b1f51b4820c,credit card,active,2022-11-18,2680.41,GBP,21043.22
7d6cd08a-0b81-4466-a1dd-8b37866bf02c,16401df5-6951-4ad4-bc74-2b1f51b4820c,checking,dormant,2022-11-10,56933.31,GBP,0.0
f7b69d18-3ef3-449a-ae05-0a9e0fb23537,16401df5-6951-4ad4-bc74-2b1f51b4820c,credit card,dormant,2022-09-17,65522.39,GBP,9122.92
2d5bbfc1-e90e-4202-a65d-ef85ded0595b,4bb184a9-3451-4a4c-a83b-93858a4e9e50,checking,active,2024-05-03,39626.14,EUR,0.0
afa6ab53-c604-489e-9e51-70278625a1b0,4bb184a9-3451-4a4c-a83b-93858a4e9e50,loan,closed,2023-07-28,44474.58,EUR,0.0
a994bd36-345b-4223-92dc-d5e818e12a63,1ba99f29-822c-4459-bb2b-fd4d8c20e31e,credit card,dormant,2022-05-09,75063.37,GBP,33681.37
35656fff-6c13-4b60-bdbd-27be6663adf1,1ba99f29-822c-4459-bb2b-fd4d8c20e31e,checking,closed,2022-11-13,72237.68,GBP,0.0
926eb821-95fc-43fe-8e18-98a800e5a42d,1ba99f29-822c-4459-bb2b-fd4d8c20e31e,checking,dormant,2021-10-03,68572.18,GBP,0.0
1cad4b14-b4c0-43b9-9fc6-b3274084a7a7,543aefcc-d193-4862-ac3e-8adab693d4ad,loan,closed,2022-04-20,89700.29,INR,0.0
e5ba3b1a-eb12-4408-b5ef-056370c9cfe1,543aefcc-d193-4862-ac3e-8adab693d4ad,loan,active,2022-01-08,10851.02,INR,0.0
3b7e4e8f-e921-4f8f-83a9-d71f825cfa1b,5a47f0e6-169f-4f17-b635-bc21f7b31714,loan,closed,2023-08-27,36036.14,EUR,0.0
33b76915-986a-43a9-b8c9-5a7cdf1d06bc,5a47f0e6-169f-4f17-b635-bc21f7b31714,checking,active,2023-11-08,8554.04,EUR,0.0
90e946a8-8ee0-4046-87cd-6c381315e25a,5a47f0e6-169f-4f17-b635-bc21f7b31714,checking,closed,2023-05-31,18543.82,EUR,0.0
7d5afd27-f14c-4dc9-87bb-43a016fcdc8a,7bcdca02-09de-4686-9897-5bd44d03cc4a,credit card,closed,2023-06-24,58549.58,JPY,48820.29
5ae73df1-2b7c-4d33-9edb-eb4a1f1e9ce0,7bcdca02-09de-4686-9897-5bd44d03cc4a,checking,active,2021-12-27,43597.22,JPY,0.0
dd787c5a-9262-4d3c-be56-06bb0d67571c,e74dc923-d784-45b2-a16a-be66bff153be,credit card,closed,2016-04-03,57576.46,JPY,25967.75
e6dfe8cb-d6a6-426c-8bd0-751136e835c7,e74dc923-d784-45b2-a16a-be66bff153be,loan,dormant,2016-03-03,30004.53,JPY,0.0
a940bbf8-98af-409e-819e-ba39a742f9ca,e74dc923-d784-45b2-a16a-be66bff153be,loan,active,2023-01-15,75850.07,JPY,0.0
5885d834-a66b-45ff-b2f3-e889c1082182,b77a64c0-12ed-4d5e-b47b-ca71422696e6,loan,closed,2019-09-15,64191.94,JPY,0.0
e6c86243-4328-40ec-8edd-232d4e78cbd5,b77a64c0-12ed-4d5e-b47b-ca71422696e6,savings,dormant,2023-04-20,84655.85,JPY,0.0
96d6fdaf-a7bc-4d3b-afdd-1bc7e30fa9ce,b77a64c0-12ed-4d5e-b47b-ca71422696e6,credit card,dormant,2023-03-23,58471.91,JPY,28842.65
8b2a7207-69da-42a3-a642-62ffcfa4555e,d2e6459b-9798-493f-9b9d-bbb3f2a1ea18,loan,dormant,2024-05-08,17380.09,USD,0.0
b7870c32-33c6-4847-b0b9-6e7d9848575d,d2e6459b-9798-493f-9b9d-bbb3f2a1ea18,savings,closed,2018-04-16,53919.27,USD,0.0
9faea147-3cdc-43e8-af8c-10828b84c687,d2e6459b-9798-493f-9b9d-bbb3f2a1ea18,checking,closed,2022-04-16,4526.36,USD,0.0
919059e8-d356-40da-8075-5ccf90b0f5f1,606982f5-e147-47d3-ae9d-53230bc52ca8,savings,closed,2021-07-02,31739.73,INR,0.0
202218d6-b19f-4a4b-80f3-123f9e90bae5,7c7a394c-2116-4274-9a3e-e8ea7719872d,checking,closed,2020-03-11,69282.49,EUR,0.0
b4af9d12-bc6c-48fc-bc58-99738e07827b,ae5039ee-86e6-484b-b40c-ed91d8f12173,loan,active,2022-11-10,63065.98,JPY,0.0
199f4863-5b9f-42c0-9983-cd2e03acfaf5,ae5039ee-86e6-484b-b40c-ed91d8f12173,credit card,active,2023-08-21,28970.81,JPY,16461.13
716b2d0c-b77d-4250-9e79-d7f10315ac25,ae5039ee-86e6-484b-b40c-ed91d8f12173,savings,active,2023-12-08,45225.18,JPY,0.0
94561fdd-56a7-45b9-8c8d-59291711ca3b,dbb775bb-5008-455e-893f-d7cc7b406198,checking,dormant,2020-04-29,10944.94,INR,0.0
a50d25bf-01fd-47b3-bc26-3fdd9af25722,45829908-48e6-40e6-8be5-b8879adad0a3,savings,closed,2018-01-23,60345.73,EUR,0.0
3e657413-5446-49dc-8040-9e48e6551b80,008f7916-9ff2-46b1-91df-83df42ce1e72,loan,dormant,2024-03-17,46934.21,GBP,0.0
73866a52-c945-48a2-8c1e-fc1a47c4d7a0,008f7916-9ff2-46b1-91df-83df42ce1e72,credit card,dormant,2021-10-18,60120.31,GBP,20304.34
e2ed2f7e-7edf-4ec8-a79a-2f69afe64a94,008f7916-9ff2-46b1-91df-83df42ce1e72,loan,closed,2024-04-22,45155.99,GBP,0.0
67fd7ac6-a7e2-415b-9571-8d53d55f621c,a9191563-460a-4285-821c-8fe0f95212f2,credit card,dormant,2021-05-07,11707.9,USD,2219.15
e1179f2c-ee61-49a1-b513-8152e21ae155,a9191563-460a-4285-821c-8fe0f95212f2,credit card,active,2018-08-20,78102.91,USD,40782.39
0fe2e488-8b7f-4d44-8cc6-24a15c81971b,a9191563-460a-4285-821c-8fe0f95212f2,loan,active,2021-09-26,80334.66,USD,0.0
6def8615-840d-4397-b4dd-8ce25e5ba19e,aefd8330-4157-429b-a5ae-4513dd4084cc,savings,active,2023-11-08,97853.02,JPY,0.0
59396b32-482a-431d-ac1a-2b7503b3b712,aefd8330-4157-429b-a5ae-4513dd4084cc,checking,dormant,2023-02-01,554.64,JPY,0.0
6354fd4a-4095-45af-938c-be08955fb5fe,3ee1761c-5e50-41df-9304-3b9f2e745ea0,savings,active,2024-08-09,65399.89,USD,0.0
bd7d2c72-9bed-4114-87bb-102591bd80c5,3ee1761c-5e50-41df-9304-3b9f2e745ea0,checking,closed,2024-08-11,65611.92,USD,0.0
98e42586-3d87-4232-a95b-52a9287b0fce,5aa4de59-0112-44c5-a1d6-53d76c2905f0,checking,closed,2024-06-25,3840.2,GBP,0.0
2d5a5929-6582-44f6-93ed-6113e3059687,5aa4de59-0112-44c5-a1d6-53d76c2905f0,savings,active,2024-06-28,27517.01,GBP,0.0
a25f617d-d7f2-4ec8-9455-63a63291df32,5aa4de59-0112-44c5-a1d6-53d76c2905f0,credit card,dormant,2024-08-01,73563.94,GBP,29844.8
15f9503a-9969-4102-b7d5-ec64cc2724c5,37021b66-9307-4273-96a2-f41fbf388189,savings,active,2024-05-25,478.0,GBP,0.0
84ab99d0-1a09-4601-9f0d-9f86ae3b3908,717ce2fc-f5e6-486e-b7bf-9bd9508a4062,loan,dormant,2023-12-03,95737.64,INR,0.0
3ca03c43-6109-4377-a5a3-3bb40e77f806,717ce2fc-f5e6-486e-b7bf-9bd9508a4062,credit card,active,2023-10-25,25680.53,INR,3273.69
d84d6851-6fca-4134-b49d-735a2984636f,fc8c3458-2633-4d6f-a8f0-219f4f35f720,loan,dormant,2024-02-01,72812.05,JPY,0.0
9023f9cc-3614-4531-883e-e31bfa12a578,44a27fbc-4cd8-4355-865f-bc4ae3f02047,credit card,closed,2022-12-06,57676.48,GBP,26795.1
e2090591-a261-49af-86a4-2a523ee0178e,5fd29df2-1027-4c5a-9f2c-a94cfb3aa45c,checking,active,2024-07-31,9724.72,EUR,0.0
8f85b8f5-56a4-43f3-a8fd-9b7e6fdd7bc9,e100e926-b4b3-42c6-a34d-ebfe1162bf6e,checking,dormant,2024-04-17,94193.9,JPY,0.0
4008920f-fb19-4a2e-afca-a11b650af8ba,ebfa1932-12aa-4a0d-9344-046e48ca1dda,savings,active,2019-11-14,45507.1,JPY,0.0
addd51f2-79fb-4757-a775-3fc138d08c7d,3e3c4f11-2710-4bac-b192-34094b65de03,savings,closed,2015-02-22,64407.78,EUR,0.0
088bd663-150c-4251-8ecd-099813838caf,cf42316f-d91f-4018-862a-f40d4f40de84,loan,dormant,2023-08-18,19465.72,USD,0.0
8d8fe148-8c61-4dc1-bd09-7f78fe03a176,6a165d91-0df7-4b75-8aa0-5c1f8fcebfb6,savings,active,2023-04-16,75597.4,INR,0.0
305884fc-841d-4cfb-a361-24d1e372d262,6a165d91-0df7-4b75-8aa0-5c1f8fcebfb6,loan,active,2019-06-14,44301.27,INR,0.0
345483bd-bc23-4965-a1e4-d7149e6eff12,9d96e04b-20e0-4138-a507-042d9615ba67,loan,dormant,2023-07-05,99387.33,INR,0.0
e5d23fae-b852-4acc-9cf9-dc68fc67512e,9d96e04b-20e0-4138-a507-042d9615ba67,loan,closed,2016-04-17,45348.73,INR,0.0
ae03a614-16ef-4c33-89ab-008d2484b66f,a8ddbbda-ddec-451d-afb0-57a10de6f9f6,credit card,closed,2024-04-12,20928.7,EUR,37757.01
5fd92b17-dbca-4c49-b9f2-ea3ddc171e49,a8ddbbda-ddec-451d-afb0-57a10de6f9f6,loan,dormant,2023-03-10,7400.9,EUR,0.0
20567abd-c580-4b79-8510-46d0c7354e22,24f01859-150f-4d75-b1a0-afd0c6b7c00c,credit card,dormant,2020-08-11,28.95,GBP,21558.12
62169d9a-9131-4011-a772-ed586ee53a13,44b685c6-2bf5-4fa5-95d6-65d01cddcd70,loan,closed,2024-01-10,55949.52,USD,0.0
f3d96677-95d7-4d69-a7aa-58c3cc6f8b02,b1ed61ae-6916-45f7-9b97-81bb8b384134,credit card,active,2021-08-17,83381.07,EUR,45931.68
221a8c15-86c9-4cf7-a1dd-485884ff6e48,b1ed61ae-6916-45f7-9b97-81bb8b384134,savings,closed,2019-06-24,70818.37,EUR,0.0
e43b9441-4ed4-40bd-8ea3-7f666740ded9,5f671866-4823-4cda-9950-2cd8b6e4e755,loan,closed,2022-05-18,11748.9,JPY,0.0
242cf392-5ac0-4e37-bb60-1b2b2091f389,5f671866-4823-4cda-9950-2cd8b6e4e755,credit card,dormant,2022-10-15,80618.5,JPY,37034.12
78b05c31-e0bc-44bb-a2dc-c2578a3e4162,5f671866-4823-4cda-9950-2cd8b6e4e755,credit card,dormant,2022-02-20,20768.97,JPY,18681.11
86478aea-cff9-4041-927b-d01e0e091dda,aba559c5-00f3-4383-800b-b351cc2fe88e,credit card,closed,2023-03-09,36894.95,USD,39921.82
c2367146-075f-444c-a721-5afb5cacc2a8,aba559c5-00f3-4383-800b-b351cc2fe88e,credit card,closed,2022-03-21,85987.89,USD,9322.31
5cab1ac4-dcd0-4632-a937-a704c789d6ba,b14318f4-de6e-43ad-b145-5f3dea84920d,credit card,dormant,2022-09-01,21905.51,GBP,26826.64
8c30901b-17b9-46a6-93bb-ac4a260531e5,b9901505-be27-4682-b88c-c66fc7b5f15c,savings,dormant,2021-04-01,40.09,USD,0.0
ee8e35f9-76b6-4c38-8bc1-efcaa1d7af6b,b9901505-be27-4682-b88c-c66fc7b5f15c,loan,closed,2018-09-22,41404.02,USD,0.0
2d1f3944-83ff-49c2-9487-112391febe12,e351aa7c-5174-427b-971c-6feee0f33a81,savings,closed,2022-04-10,96308.86,JPY,0.0
685ae71e-085e-4294-ae68-e4607d028138,e351aa7c-5174-427b-971c-6feee0f33a81,loan,closed,2023-02-13,27992.0,JPY,0.0
ea6eab3a-acfe-492d-98dc-260fcf527dda,e351aa7c-5174-427b-971c-6feee0f33a81,savings,closed,2019-06-08,94909.69,JPY,0.0
eba872f0-d164-4e6a-843b-e4ee17dd4796,84dde35b-97fc-4d17-8755-8125cd15e134,credit card,closed,2023-09-30,20209.59,USD,18358.82
667ba071-efd0-4a9a-874e-2613545db3b6,84dde35b-97fc-4d17-8755-8125cd15e134,loan,active,2015-06-23,1591.65,USD,0.0
